metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS3";"2016-04-03T00:00:00Z";300,7;"MWh";"energy";"measured";"2016-04-02T00:00:00Z";"2016-04-03T00:00:00Z";1,009999999999991;1,0563188669419419;0,04384932276751314;"smaller";"ok";4,083957723;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-04T00:00:00Z";301,45;"MWh";"energy";"measured";"2016-04-03T00:00:00Z";"2016-04-04T00:00:00Z";0,75;0,8375297211087648;0,10450939101347764;"smaller";"ok";3,4307759528;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-05T00:00:00Z";302,52;"MWh";"energy";"measured";"2016-04-04T00:00:00Z";"2016-04-05T00:00:00Z";1,0699999999999932;1,1581676348164636;0,07612683359990666;"smaller";"ok";3,1115356783;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-06T00:00:00Z";303,6;"MWh";"energy";"measured";"2016-04-05T00:00:00Z";"2016-04-06T00:00:00Z";1,080000000000041;1,1158113577354394;0,03209445529222636;"smaller";"ok";3,5159409394;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-07T00:00:00Z";304,7;"MWh";"energy";"measured";"2016-04-06T00:00:00Z";"2016-04-07T00:00:00Z";1,099999999999966;1,1875792018635245;0,0737459882474627;"smaller";"ok";6,5408067505;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-08T00:00:00Z";305,44;"MWh";"energy";"measured";"2016-04-07T00:00:00Z";"2016-04-08T00:00:00Z";0,7400000000000091;0,8320400743341756;0,11061976120299234;"smaller";"ok";9,0897008578;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-09T00:00:00Z";306,43;"MWh";"energy";"measured";"2016-04-08T00:00:00Z";"2016-04-09T00:00:00Z";0,9900000000000091;1,1756999035212685;0,1579483871395079;"smaller";"ok";6,6252175719;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-10T00:00:00Z";307,61;"MWh";"energy";"measured";"2016-04-09T00:00:00Z";"2016-04-10T00:00:00Z";1,1800000000000068;1,356903176165578;0,13037273349560236;"smaller";"ok";5,3376400868;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-11T00:00:00Z";307,97;"MWh";"energy";"measured";"2016-04-10T00:00:00Z";"2016-04-11T00:00:00Z";0,36000000000001364;0,29737610407972515;0,21058819138843557;"larger";"ok";9,8695983489;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-12T00:00:00Z";308,51;"MWh";"energy";"measured";"2016-04-11T00:00:00Z";"2016-04-12T00:00:00Z";0,5399999999999636;0,5451105052851637;0,009375172989055887;"smaller";"ok";6,6867495378;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-13T00:00:00Z";309,78;"MWh";"energy";"measured";"2016-04-12T00:00:00Z";"2016-04-13T00:00:00Z";1,2699999999999818;1,2652201899199786;0,0037778484077980725;"larger";"ok";5,9891125858;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-14T00:00:00Z";311,21;"MWh";"energy";"measured";"2016-04-13T00:00:00Z";"2016-04-14T00:00:00Z";1,4300000000000068;1,4552200627851237;0,017330755278929157;"smaller";"ok";4,639029031;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-15T00:00:00Z";312,46;"MWh";"energy";"measured";"2016-04-14T00:00:00Z";"2016-04-15T00:00:00Z";1,25;1,1719290395444686;0,0666174809405506;"larger";"ok";6,652012229;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-16T00:00:00Z";313,54;"MWh";"energy";"measured";"2016-04-15T00:00:00Z";"2016-04-16T00:00:00Z";1,080000000000041;1,0939833221634847;0,012782024990828986;"smaller";"ok";7,2058717112;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-17T00:00:00Z";314,65;"MWh";"energy";"measured";"2016-04-16T00:00:00Z";"2016-04-17T00:00:00Z";1,1099999999999568;1,247351958828374;0,1101148379623587;"smaller";"ok";6,1160790126;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-18T00:00:00Z";315,12;"MWh";"energy";"measured";"2016-04-17T00:00:00Z";"2016-04-18T00:00:00Z";0,4700000000000273;0,5012842912630607;0,06240828170419623;"smaller";"ok";7,1747372878;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-19T00:00:00Z";315,49;"MWh";"energy";"measured";"2016-04-18T00:00:00Z";"2016-04-19T00:00:00Z";0,37000000000000455;0,32269871254062055;0,14658034141809545;"larger";"ok";9,3188272317;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-20T00:00:00Z";316,01;"MWh";"energy";"measured";"2016-04-19T00:00:00Z";"2016-04-20T00:00:00Z";0,5199999999999818;0,5341247171479587;0,026444604966791317;"smaller";"ok";11,9169311921;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-21T00:00:00Z";316,7;"MWh";"energy";"measured";"2016-04-20T00:00:00Z";"2016-04-21T00:00:00Z";0,6899999999999977;0,7247465120545521;0,04794298623949635;"smaller";"ok";10,1079216599;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-22T00:00:00Z";317,31;"MWh";"energy";"measured";"2016-04-21T00:00:00Z";"2016-04-22T00:00:00Z";0,6100000000000136;0,7082935234971139;0,1387751267465893;"smaller";"ok";10,2640612721;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-23T00:00:00Z";318,16;"MWh";"energy";"measured";"2016-04-22T00:00:00Z";"2016-04-23T00:00:00Z";0,8500000000000227;0,7704407350536455;0,10326461378088678;"larger";"ok";9,6742813985;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-24T00:00:00Z";319,04;"MWh";"energy";"measured";"2016-04-23T00:00:00Z";"2016-04-24T00:00:00Z";0,8799999999999955;0,9280502263922161;0,05177545894150076;"smaller";"ok";8,3849437833;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-25T00:00:00Z";319,54;"MWh";"energy";"measured";"2016-04-24T00:00:00Z";"2016-04-25T00:00:00Z";0,5;0,5328411967579103;0,061634117177376005;"smaller";"ok";9,1307061116;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-26T00:00:00Z";320,26;"MWh";"energy";"measured";"2016-04-25T00:00:00Z";"2016-04-26T00:00:00Z";0,7199999999999704;0,6904985595243813;0,04272483999953576;"larger";"ok";7,5767022967;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-27T00:00:00Z";321,41;"MWh";"energy";"measured";"2016-04-26T00:00:00Z";"2016-04-27T00:00:00Z";1,150000000000034;1,3354639865626161;0,1388760673658841;"smaller";"ok";5,4899807009;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-28T00:00:00Z";322,38;"MWh";"energy";"measured";"2016-04-27T00:00:00Z";"2016-04-28T00:00:00Z";0,9699999999999704;1,135760653809021;0,14594681833107714;"smaller";"ok";6,9090142051;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-29T00:00:00Z";323,51;"MWh";"energy";"measured";"2016-04-28T00:00:00Z";"2016-04-29T00:00:00Z";1,1299999999999955;1,286479145750509;0,12163364347365797;"smaller";"ok";5,8380526602;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-04-30T00:00:00Z";324,75;"MWh";"energy";"measured";"2016-04-29T00:00:00Z";"2016-04-30T00:00:00Z";1,240000000000009;1,3204145371908762;0,06090097838664023;"smaller";"ok";5,5969176888;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-01T00:00:00Z";325,26;"MWh";"energy";"measured";"2016-04-30T00:00:00Z";"2016-05-01T00:00:00Z";0,5099999999999909;0,6023078757764371;0,1532569629069714;"smaller";"ok";6,0498791908;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-02T00:00:00Z";325,72;"MWh";"energy";"measured";"2016-05-01T00:00:00Z";"2016-05-02T00:00:00Z";0,4600000000000364;0,47668057566979005;0,034993193599960684;"smaller";"ok";7,4486900369;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-03T00:00:00Z";326,08;"MWh";"energy";"measured";"2016-05-02T00:00:00Z";"2016-05-03T00:00:00Z";0,3599999999999568;0,44266376945770747;0,1867416652576272;"smaller";"ok";7,827453868;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-04T00:00:00Z";327,12;"MWh";"energy";"measured";"2016-05-03T00:00:00Z";"2016-05-04T00:00:00Z";1,0400000000000205;0,8339278492505336;0,24711028770017412;"larger";"critical";9,0717857877;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-05T00:00:00Z";327,67;"MWh";"energy";"measured";"2016-05-04T00:00:00Z";"2016-05-05T00:00:00Z";0,5500000000000114;0,526159950272479;0,04530951037832984;"larger";"ok";11,9925171932;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-06T00:00:00Z";328,27;"MWh";"energy";"measured";"2016-05-05T00:00:00Z";"2016-05-06T00:00:00Z";0,5999999999999659;0,5818038741536516;0,03127536040007313;"larger";"ok";11,4644538164;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-07T00:00:00Z";329,2;"MWh";"energy";"measured";"2016-05-06T00:00:00Z";"2016-05-07T00:00:00Z";0,9300000000000068;0,8552838353056851;0,0873583266865059;"larger";"ok";8,9020004869;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-08T00:00:00Z";330,14;"MWh";"energy";"measured";"2016-05-07T00:00:00Z";"2016-05-08T00:00:00Z";0,9399999999999977;1,0299589851473214;0,08734229852313614;"smaller";"ok";7,6608099341;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-09T00:00:00Z";330,52;"MWh";"energy";"measured";"2016-05-08T00:00:00Z";"2016-05-09T00:00:00Z";0,37999999999999545;0,4689089346937463;0,18960810536019967;"smaller";"ok";7,5352242192;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-10T00:00:00Z";331,13;"MWh";"energy";"measured";"2016-05-09T00:00:00Z";"2016-05-10T00:00:00Z";0,6100000000000136;0,5373537756872863;0,13519254465051705;"larger";"ok";9,0620034734;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-11T00:00:00Z";331,73;"MWh";"energy";"measured";"2016-05-10T00:00:00Z";"2016-05-11T00:00:00Z";0,6000000000000227;0,5632272285791047;0,06528940639764073;"larger";"ok";11,6407470306;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-12T00:00:00Z";332,52;"MWh";"energy";"measured";"2016-05-11T00:00:00Z";"2016-05-12T00:00:00Z";0,7899999999999636;0,7204171336836429;0,09658691203043579;"larger";"ok";10,1490076582;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-13T00:00:00Z";333,39;"MWh";"energy";"measured";"2016-05-12T00:00:00Z";"2016-05-13T00:00:00Z";0,8700000000000045;0,8170174333562693;0,06484875901128002;"larger";"ok";9,2322664062;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-14T00:00:00Z";333,67;"MWh";"energy";"measured";"2016-05-13T00:00:00Z";"2016-05-14T00:00:00Z";0,28000000000002956;0,28402996391550994;0,01418851680268203;"smaller";"ok";10,1598792076;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-15T00:00:00Z";334,37;"MWh";"energy";"measured";"2016-05-14T00:00:00Z";"2016-05-15T00:00:00Z";0,6999999999999886;0,5497163120024704;0,2733840795993022;"larger";"ok";8,9208497405;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-16T00:00:00Z";334,73;"MWh";"energy";"measured";"2016-05-15T00:00:00Z";"2016-05-16T00:00:00Z";0,36000000000001364;0,440006873483219;0,18183096288893916;"smaller";"ok";7,8570373654;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-17T00:00:00Z";335,11;"MWh";"energy";"measured";"2016-05-16T00:00:00Z";"2016-05-17T00:00:00Z";0,37999999999999545;0,35490307706245855;0,07071486430961588;"larger";"ok";8,8046348492;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-18T00:00:00Z";335,82;"MWh";"energy";"measured";"2016-05-17T00:00:00Z";"2016-05-18T00:00:00Z";0,7099999999999795;0,7006410922536008;0,013357634671805977;"larger";"ok";10,3366831938;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-19T00:00:00Z";336,5;"MWh";"energy";"measured";"2016-05-18T00:00:00Z";"2016-05-19T00:00:00Z";0,6800000000000068;0,7641781091188578;0,11015509095898236;"smaller";"ok";9,7337140044;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-20T00:00:00Z";337,25;"MWh";"energy";"measured";"2016-05-19T00:00:00Z";"2016-05-20T00:00:00Z";0,75;0,7909180520262683;0,05173488191531291;"smaller";"ok";9,479950726;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-21T00:00:00Z";337,92;"MWh";"energy";"measured";"2016-05-20T00:00:00Z";"2016-05-21T00:00:00Z";0,6700000000000159;0,7827150268338556;0,1440051908672061;"smaller";"ok";9,5577978094;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-22T00:00:00Z";338,64;"MWh";"energy";"measured";"2016-05-21T00:00:00Z";"2016-05-22T00:00:00Z";0,7199999999999704;0,7271710109127415;0,009861519237091205;"smaller";"ok";10,0849130551;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-23T00:00:00Z";338,89;"MWh";"energy";"measured";"2016-05-22T00:00:00Z";"2016-05-23T00:00:00Z";0,25;0,2668080801543064;0,0629968932896844;"smaller";"ok";10,5344581604;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-24T00:00:00Z";339,34;"MWh";"energy";"measured";"2016-05-23T00:00:00Z";"2016-05-24T00:00:00Z";0,44999999999998863;0,46587771006068845;0,03408128295863625;"smaller";"ok";10,1502047777;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-25T00:00:00Z";339,99;"MWh";"energy";"measured";"2016-05-24T00:00:00Z";"2016-05-25T00:00:00Z";0,6500000000000341;0,7270299305163075;0,10595152590426342;"smaller";"ok";10,0862519145;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-26T00:00:00Z";340,58;"MWh";"energy";"measured";"2016-05-25T00:00:00Z";"2016-05-26T00:00:00Z";0,589999999999975;0,7009949017957304;0,15833909991559297;"smaller";"ok";10,3333255251;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-27T00:00:00Z";341,06;"MWh";"energy";"measured";"2016-05-26T00:00:00Z";"2016-05-27T00:00:00Z";0,4800000000000182;0,4013318440001721;0,19601772741415552;"larger";"ok";11,1328959068;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-28T00:00:00Z";341,82;"MWh";"energy";"measured";"2016-05-27T00:00:00Z";"2016-05-28T00:00:00Z";0,7599999999999909;0,8193152703366811;0,07239614893582508;"smaller";"ok";9,2104598284;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-29T00:00:00Z";342,52;"MWh";"energy";"measured";"2016-05-28T00:00:00Z";"2016-05-29T00:00:00Z";0,6999999999999886;0,7837354421379616;0,1068414641419687;"smaller";"ok";9,5481140216;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-30T00:00:00Z";342,85;"MWh";"energy";"measured";"2016-05-29T00:00:00Z";"2016-05-30T00:00:00Z";0,3300000000000409;0,3410542270723712;0,032411933923881815;"smaller";"ok";8,9588363767;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-05-31T00:00:00Z";343,21;"MWh";"energy";"measured";"2016-05-30T00:00:00Z";"2016-05-31T00:00:00Z";0,3599999999999568;0,42061049281783425;0,1441012382069312;"smaller";"ok";10,8393843571;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-01T00:00:00Z";344;"MWh";"energy";"measured";"2016-05-31T00:00:00Z";"2016-06-01T00:00:00Z";0,7900000000000205;0,700958590663693;0,1270280591782459;"larger";"ok";10,3336701194;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-02T00:00:00Z";344,84;"MWh";"energy";"measured";"2016-06-01T00:00:00Z";"2016-06-02T00:00:00Z";0,839999999999975;0,8335118372045527;0,007784127958137251;"larger";"ok";9,075733761;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-03T00:00:00Z";345,6;"MWh";"energy";"measured";"2016-06-02T00:00:00Z";"2016-06-03T00:00:00Z";0,7600000000000477;0,6602141756654653;0,15114159618581804;"larger";"ok";10,720336477;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-04T00:00:00Z";346,24;"MWh";"energy";"measured";"2016-06-03T00:00:00Z";"2016-06-04T00:00:00Z";0,6399999999999864;0,6382347681600762;0,002765803318736525;"larger";"ok";10,9289220572;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-05T00:00:00Z";346,66;"MWh";"energy";"measured";"2016-06-04T00:00:00Z";"2016-06-05T00:00:00Z";0,4200000000000159;0,3742642269501957;0,12220182896589371;"larger";"ok";13,4340145389;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-06T00:00:00Z";346,87;"MWh";"energy";"measured";"2016-06-05T00:00:00Z";"2016-06-06T00:00:00Z";0,20999999999997954;0,21778574463332862;0,03574956040606524;"smaller";"ok";13,9273293018;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-07T00:00:00Z";347,05;"MWh";"energy";"measured";"2016-06-06T00:00:00Z";"2016-06-07T00:00:00Z";0,18000000000000682;0,19205841785870306;0,06278515668897987;"smaller";"ok";12,160276254;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-08T00:00:00Z";347,57;"MWh";"energy";"measured";"2016-06-07T00:00:00Z";"2016-06-08T00:00:00Z";0,5199999999999818;0,589911934344324;0,11851249360135081;"smaller";"ok";11,3875079552;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-09T00:00:00Z";347,9;"MWh";"energy";"measured";"2016-06-08T00:00:00Z";"2016-06-09T00:00:00Z";0,3299999999999841;0,29926742183724664;0,10269269529595182;"larger";"ok";12,6867956122;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-10T00:00:00Z";348,2;"MWh";"energy";"measured";"2016-06-09T00:00:00Z";"2016-06-10T00:00:00Z";0,30000000000001137;0,2993575294218829;0,002146164752793191;"larger";"ok";12,6854237517;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-11T00:00:00Z";348,46;"MWh";"energy";"measured";"2016-06-10T00:00:00Z";"2016-06-11T00:00:00Z";0,2599999999999909;0,30295014982004825;0,14177299415619912;"smaller";"ok";14,1107883851;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-12T00:00:00Z";348,64;"MWh";"energy";"measured";"2016-06-11T00:00:00Z";"2016-06-12T00:00:00Z";0,18000000000000682;0,20023900945871526;0,1010742587741439;"smaller";"ok";15,5354671081;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-13T00:00:00Z";348,76;"MWh";"energy";"measured";"2016-06-12T00:00:00Z";"2016-06-13T00:00:00Z";0,12000000000000455;0,09890896368180793;0,2132368547106296;"larger";"ok";14,1862930059;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-14T00:00:00Z";349,12;"MWh";"energy";"measured";"2016-06-13T00:00:00Z";"2016-06-14T00:00:00Z";0,36000000000001364;0,3145552669440875;0,1444729681286946;"larger";"ok";12,4540428321;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
